Episode;Step;Reward
0;28045;0.0004675193786620735
0;28082;0.0008707448005675911
0;28119;0.0010000868797301887
0;28156;0.0008512540817260383
0;28193;0.0004368825912475227
0;28230;-0.00021549024581912768
0;28267;-0.0010611609458923699
0;28304;-0.002038081073761022
0;28341;-0.0030740097999573113
0;28378;-0.004093666458129919
0;28415;-0.005023558521270788
0;28452;-0.00579824008941654
0;28489;-0.0063635305404663445
0;28526;-0.006677587413787878
0;28563;-0.00671299257278446
0;28600;-0.006463725948333776
0;28637;-0.0059485033988952996
0;28674;-0.005210538291931188
0;28711;-0.0043125943183899285
0;28748;-0.0033265546798706414
0;28785;-0.0023213223457336785
0;28822;-0.001360555076599157
0;28859;-0.0005079702377319695
0;28896;0.00016919813156124341
0;28933;0.000610272502899134
0;28970;0.0007787748336791633
0;29007;0.0006692811012267708
0;29044;0.00029794416427608716
0;29081;-0.00030900993347171557
0;29118;-0.0011141494750976921
0;29155;-0.0020619229316711785
0;29192;-0.003081281566619909
0;29229;-0.004094977760314977
0;29266;-0.005028803730011022
0;29303;-0.005816181087493932
0;29340;-0.006402035140991247
0;29377;-0.006743212127685583
0;29414;-0.006810803794860876
0;29451;-0.006593902492523229
0;29488;-0.006104607963562048
0;29525;-0.005380888366699255
0;29562;-0.004481752300262487
0;29599;-0.0034759239196777703
0;29636;-0.002432485008239782
0;29673;-0.0014203981399536492
0;29710;-0.0005107120513916374
0;29747;0.00022767028808590162
0;29784;0.0007369323730468391
0;29821;0.0009807749748229622
0;29858;0.0009457274436950325
0;29895;0.0006381078720092415
0;29932;7.937393188472974e-05
0;29969;-0.0006934002876282097
0;30006;-0.0016247228622436882
0;30043;-0.0026453927993774773
0;30080;-0.0036807254791260124
0;30117;-0.004656274700164831
0;30154;-0.005502005004882848
0;30191;-0.006159205818176305
0;30228;-0.006581027889251745
0;30265;-0.006733198547363317
0;30302;-0.00660010137557987
0;30339;-0.0061904982566833855
0;30376;-0.00553741016387943
0;30413;-0.004696865463256872
0;30450;-0.00373830356597904
0;30487;-0.0027331308364868523
0;30524;-0.0017464355468750359
0;30561;-0.0008412198066711785
0;30598;-8.388319015506518e-05
0;30635;0.0004603668212890266
0;30672;0.0007434292793273567
0;30709;0.0007471843719482063
0;30746;0.000480870819091761
0;30783;-3.2921218872106195e-05
0;30820;-0.0007620648384094597
0;30857;-0.0016589955329895378
0;30894;-0.0026582077980041863
0;30931;-0.0036834672927856804
0;30968;-0.004658718490600622
0;31005;-0.0055137471199036
0;31042;-0.006188412094116247
0;31079;-0.006634612464904821
0;31116;-0.006817360305786169
0;31153;-0.006717403316497839
0;31190;-0.00633694686889652
0;31227;-0.005703647518157995
0;31264;-0.004868526840209997
0;31301;-0.003898222827911413
0;31338;-0.002861996078491247
0;31375;-0.0018285707473755242
0;31412;-0.0008680418968201042
0;31449;-5.13390541077019e-05
0;31486;0.0005579396247863411
0;31523;0.0009140177726745247
0;31560;0.0009937687873839973
0;31597;0.0007966562271117805
0;31634;0.0003376408576964973
0;31671;-0.0003527597427368523
0;31708;-0.0012265638351440789
0;31745;-0.0022193984031677605
0;31782;-0.003258009338378942
0;31819;-0.004266937160491979
0;31856;-0.005173821830749548
0;31893;-0.005914945983886755
0;31930;-0.006438632392883337
0;31967;-0.006704826736450231
0;32004;-0.00668944873809818
0;32041;-0.006390948677063024
0;32078;-0.005832393550872839
0;32115;-0.005060990238189733
0;32152;-0.004142244243621862
0;32189;-0.0031480387687683464
0;32226;-0.002146203899383581
0;32263;-0.001199741744995153
0;32300;-0.00037332334518436205
0;32337;0.000265876865386927
0;32374;0.0006604596138000129
0;32411;0.0007794304847716926
0;32448;0.0006218954086303352
0;32485;0.00020668945312496412
0;32522;-0.0004385904312134148
0;32559;-0.0012734130859375359
0;32596;-0.002239485168457067
0;32633;-0.0032633737564087273
0;32670;-0.0042681888580322624
0;32707;-0.0051806763648987175
0;32744;-0.0059359864234924675
0;32781;-0.006481249713897741
0;32818;-0.006775696659088171
0;32855;-0.006793101215362585
0;32892;-0.006526310825347936
0;32929;-0.005992014789581335
0;32966;-0.005232532405853307
0;33003;-0.004309316062927282
0;33040;-0.0032919243812561394
0;33077;-0.0022490219116211296
0;33114;-0.0012498096466064812
0;33151;-0.00036569395065311205
0;33188;0.0003357931137084602
0;33225;0.0008001132965087532
0;33262;0.0009949608802795051
0;33299;0.0009106203079223274
0;33336;0.0005566283226012825
0;33373;-4.3352031707799554e-05
0;33410;-0.0008486703872681023
0;33447;-0.0018011526107788445
0;33484;-0.002829988384246862
0;33521;-0.0038601354598999382
0;33558;-0.004817326450347936
0;33595;-0.005633612060546911
0;33632;-0.006252308273315466
0;33669;-0.00662829437255863
0;33706;-0.006730456733703649
0;33743;-0.006547053241729772
0;33780;-0.006091196918487585
0;33817;-0.005400379085540807
0;33854;-0.0045335487365723015
0;33891;-0.003561814212799108
0;33928;-0.0025552705764770867
0;33965;-0.0015784100532532097
0;34002;-0.0006945327758789421
0;34039;2.9723262786829352e-05
0;34076;0.000530461883544886
0;34113;0.0007644697189330696
0;34150;0.0007191701889037727
0;34187;0.0004071398735046028
0;34224;-0.00014748134613040698
0;34261;-0.0009101823806763054
0;34298;-0.0018305973052978874
0;34335;-0.002840061569213903
0;34372;-0.0038619235992432
0;34409;-0.0048207239151001335
0;34446;-0.005647917175293005
0;34483;-0.006285210037231481
0;34520;-0.006687004947662389
0;34557;-0.006820519351959264
0;34594;-0.006670017623901403
0;34631;-0.006242115879058874
0;34668;-0.005568642997741735
0;34705;-0.004704554462432897
0;34742;-0.003717561149597204
0;34779;-0.002676804447174108
0;34816;-0.0016511873245239617
0;34853;-0.0007110432624817253
0;34890;7.32942581176399e-05
0;34927;0.0006404920578002571
0;34964;0.0009485288619994758
0;35001;0.0009788676261901497
0;35038;0.000733713722228968
0;35075;0.00023112735748287427
0;35112;-0.0004957512855530144
0;35149;-0.0013958410263061882
0;35186;-0.002402146244049108
0;35223;-0.0034408763885498406
0;35260;-0.004436870002746618
0;35297;-0.005318720722198522
0;35334;-0.0060247973442077996
0;35371;-0.006505389595031774
0;35408;-0.006722827339172399
0;35445;-0.006656785392761266
0;35482;-0.006309886360168493
0;35519;-0.005709727191925085
0;35556;-0.0049070910453796746
0;35593;-0.003969629192352331
0;35630;-0.00296928443908695
0;35667;-0.0019728139877319695
0;35704;-0.0010427431106567742
0;35741;-0.0002446369171142937
0;35778;0.000354985809326136
0;35815;0.0007020636558532356
0;35852;0.0007712646484374641
0;35889;0.0005665226936339973
0;35926;0.00010816297531124341
0;35963;-0.0005740121841431023
0;36000;-0.0014369086265564324
0;36037;-0.002418775939941442
0;36074;-0.003444929504394567
0;36111;-0.0044384793281555535
0;36148;-0.00532754220962528
0;36185;-0.00604923524856571
0;36222;-0.006552536869049108
0;36259;-0.0067994789123535515
0;36296;-0.00676639833450321
0;36333;-0.006450255298614538
0;36370;-0.00587232866287235
0;36407;-0.005078990840911901
0;36444;-0.004134018802642858
0;36481;-0.0031071499824524285
0;36518;-0.0020668105125427605
0;36555;-0.0010827974319458367
0;36592;-0.00022633829116824877
0;36629;0.00043652496337887037
0;36666;0.0008548303604125618
0;36703;0.001000265693664515
0;36740;0.0008670493125915169
0;36777;0.0004673405647277473
0;36814;-0.00017233648300174487
0;36851;-0.0010084704399109246
0;36888;-0.001979906940460241
0;36925;-0.0030144051551819206
0;36962;-0.004037042045593298
0;36999;-0.004973967456817663
0;37036;-0.005759020233154333
0;37073;-0.0063377217292786
0;37110;-0.0066670373916626335
0;37147;-0.006718714618682897
0;37184;-0.006485481643676794
0;37221;-0.005984564208984411
0;37258;-0.005257685565948522
0;37295;-0.004366953754425085
0;37332;-0.0033841327667236687
0;37369;-0.0023782447814941765
0;37406;-0.0014132455825806023
0;37443;-0.0005526737213135124
0;37480;0.0001362963676452278
0;37517;0.0005921526908874153
0;37554;0.0007766886711120247
0;37591;0.0006828113555907844
0;37628;0.0003257795333861946
0;37665;-0.00026853837966922534
0;37702;-0.0010635451316833855
0;37739;-0.0020050004959106804
0;37776;-0.0030223325729370476
0;37813;-0.004038412952423132
0;37850;-0.004978676223754919
0;37887;-0.00577612676620487
0;37924;-0.0063746766090393425
0;37961;-0.0067308143615723015
0;37998;-0.006814678096771276
0;38035;-0.00661381044387821
0;38072;-0.0061393574714661
0;38109;-0.005427737617492712
0;38146;-0.004536767387390173
0;38183;-0.003535111331939733
0;38220;-0.0024920896530151726
0;38257;-0.001476366901397741
0;38294;-0.0005587533950806023
0;38331;0.000190953826904261
0;38368;0.0007148190498351692
0;38405;0.00097433767318722
0;38442;0.0009551449775695442
0;38479;0.0006627245903014778
0;38516;0.00011758050918575513
0;38553;-0.0006441668510437371
0;38590;-0.0015683368682861687
0;38627;-0.0025859073638916374
0;38664;-0.003622670555114782
0;38701;-0.0046032861709595085
0;38738;-0.005458195590972936
0;38775;-0.006127615356445348
0;38812;-0.006563861751556432
0;38849;-0.006732066059112585
0;38886;-0.00661536016464237
0;38923;-0.006220896625518835
0;38960;-0.005580563926696813
0;38997;-0.004748721504211462
0;39034;-0.003795106792449987
0;39071;-0.0027907089233398796
0;39108;-0.001801391029357946
0;39145;-0.0008898571968078972
0;39182;-0.00012214937210086596
0;39219;0.00043592891693111646
0;39256;0.0007346673965453743
0;39293;0.000754456138610804
0;39330;0.0005030437469482063
0;39367;2.6627540588020082e-06
0;39404;-0.0007151559829712273
0;39441;-0.0016042188644409539
0;39478;-0.002599556827545202
0;39515;-0.0036253527641296746
0;39552;-0.004605491542816198
0;39589;-0.0054692224502563835
0;39626;-0.006155510330200231
0;39663;-0.006616015815734899
0;39700;-0.0068144396781921746
0;39737;-0.0067308143615723015
0;39774;-0.0063659743309021355
0;39811;-0.005745966815948522
0;39848;-0.004920740509033239
0;39885;-0.0039561585426330925
0;39922;-0.0029218987464905144
0;39959;-0.001886387252807653
0;39996;-0.0009198383331299187
0;40033;-9.306230545047534e-05
0;40070;0.0005296274185180305
0;40107;0.0009008451461791633
0;40144;0.0009968682289123176
0;40181;0.000815193271636927
0;40218;0.00037054262161251295
0;40255;-0.000307698631286657
0;40292;-0.001172562026977575
0;40329;-0.0021606282234192253
0;40366;-0.0031985835075378777
0;40403;-0.004211206817626989
0;40440;-0.005125780487060583
0;40477;-0.005877871894836462
0;40514;-0.006415207767486608
0;40551;-0.00669695892333988
0;40588;-0.006697972202301061
0;40625;-0.006415326976776159
0;40662;-0.005870719337463415
0;40699;-0.005109985256195104
0;40736;-0.0041975573539734246
0;40773;-0.0032057360649109246
0;40810;-0.0022025898933411003
0;40847;-0.001251299762725866
0;40884;-0.0004162982940674187
0;40921;0.00023553810119625318
0;40958;0.0006452008247375129
0;40995;0.0007801457405089973
0;41032;0.0006380482673644661
0;41069;0.00023690900802608716
0;41106;-0.0003960327148437859
0;41143;-0.0012214378356933953
0;41180;-0.0021818474769592644
0;41217;-0.003204603576660192
0;41254;-0.004212518119812048
0;41291;-0.005131979370117223
0;41328;-0.005897958660125768
0;41365;-0.0064564541816711785
0;41402;-0.006766159915924108
0;41439;-0.006799836540222204
0;41476;-0.0065490797996521355
0;41513;-0.006029267692565954
0;36;-0.005827863597869909
0;73;-0.00505520858764652
0;110;-0.0041357473373413445
0;147;-0.003141243839263952
0;184;-0.0021394089698791863
0;221;-0.0011936024665832878
0;258;-0.00036831655502322924
0;295;0.00026945314407345045
0;332;0.0006623073577880501
0;369;0.0007791324615478157
0;406;0.0006199880599975227
0;443;0.0002030535697936653
0;480;-0.0004435972213745476
0;517;-0.001279671573638952
0;554;-0.0022462800979614617
0;591;-0.003270347499847448
0;628;-0.004274804973602331
0;665;-0.005186279201507604
0;702;-0.005940456771850622
0;739;-0.00648411073684696
0;776;-0.006776709938049352
0;813;-0.006792207145690954
0;850;-0.006523509407043493
0;887;-0.00598754444122318
0;924;-0.005226631546020544
0;961;-0.004302699947357214
0;998;-0.0032848910331726433
0;1035;-0.002241928958892858
0;1072;-0.0012433127403259636
0;1109;-0.00036009111404422534
0;1146;0.0003398462295531868
0;1183;0.0008024378776549934
0;1220;0.0009953781127929329
0;1257;0.0009091301918029426
0;1294;0.0005532904624938606
0;1331;-4.8120403289830804e-05
0;1368;-0.0008547500610351921
0;1405;-0.0018078879356384636
0;1442;-0.0028369621276855828
0;1479;-0.0038669303894043328
0;1516;-0.004823406124115026
0;1553;-0.005638559246063268
0;1590;-0.0062556461334228874
0;1627;-0.006630022907257116
0;1664;-0.006730158710479772
0;1701;-0.006544907474517858
0;1738;-0.006087263011932409
0;1775;-0.005395014667511022
0;1812;-0.00452723064422611
0;1849;-0.0035550192832947136
0;1886;-0.0025484160423279167
0;1923;-0.0015719727516174675
0;1960;-0.0006889895439148308
0;1997;3.3895587921106696e-05
0;2034;0.0005330248832702278
0;2071;0.0007650657653808235
0;2108;0.0007179780960082649
0;2145;0.00040415964126583326
0;2182;-0.00015201129913333666
0;2219;-0.0009161428451538445
0;2256;-0.0018372730255127312
0;2293;-0.0028470353126526238
0;2330;-0.00386877813339237
0;2367;-0.004826863193511999
0;2404;-0.005652864360809362
0;2441;-0.006288786315918005
0;2478;-0.006688793087005651
0;2515;-0.006820340538024938
0;2552;-0.00666799106597904
0;2589;-0.006238301181793249
0;2626;-0.005563397789001501
0;2663;-0.004698117160797155
0;2700;-0.0037104681968689324
0;2737;-0.0026697114944458367
0;2774;-0.0016443923950195671
0;2811;-0.0007050231933594109
0;2848;7.794342041012037e-05
0;2885;0.0006434722900390266
0;2922;0.0009496613502502083
0;2959;0.0009780927658080696
0;2996;0.0007311507225036262
0;3033;0.00022695503234859693
0;3070;-0.0005014137268066765
0;3107;-0.0014022783279419304
0;3144;-0.0024091795921326042
0;3181;-0.0034479097366333367
0;3218;-0.00444330730438236
0;3255;-0.005324144744873083
0;3292;-0.006028969669342077
0;3329;-0.00650777378082279
0;3366;-0.006723363780975378
0;3403;-0.006655354881286657
0;3440;-0.006306727313995397
0;3477;-0.005704780006408727
0;3514;-0.004901011371612585
0;3551;-0.0039630130767822624
0;3588;-0.0029624895095825554
0;3625;-0.001966197872161901
0;3662;-0.001036782646179235
0;3699;-0.00023980894088748705
0;3736;0.0003581448554992317
0;3773;0.0007034345626830696
0;3810;0.000770787811279261
0;3847;0.0005641981124877571
0;3884;0.00010428867340084302
0;3921;-0.0005793169975281121
0;3958;-0.0014432267189026238
0;3995;-0.002425630474090612
0;4032;-0.003451903247833288
0;4069;-0.004444916629791296
0;4106;-0.005332966232299841
0;4143;-0.006053407573699987
0;4180;-0.006555159473419225
0;4217;-0.006800194168090856
0;4254;-0.0067651466369629265
0;4291;-0.0064471558570862175
0;4328;-0.00586767950057987
0;4365;-0.005073030376434362
0;4402;-0.004127283477783239
0;4439;-0.003100057029724157
0;4476;-0.0020599559783935906
0;4513;-0.0010764793395996453
0;4550;-0.0002211526870727898
0;4587;0.00044033966064449537
0;4624;0.0008567973136901497
0;4661;0.001000265693664515
0;4698;0.0008652611732482551
0;4735;0.0004638238906859993
0;4772;-0.00017746248245242846
0;4809;-0.0010147289276123406
0;4846;-0.001986761474609411
0;4883;-0.003021498107910192
0;4920;-0.004043717765808141
0;4957;-0.0049798683166504265
0;4994;-0.005763729000091589
0;5031;-0.006340821170806921
0;5068;-0.006668289089202917
0;5105;-0.006718058967590368
0;5142;-0.006482918643951452
0;5179;-0.005980272674560583
0;5216;-0.005252142333984411
0;5253;-0.004360695266723669
0;5290;-0.003377337837219274
0;5327;-0.002371449851989782
0;5364;-0.0014069870948791863
0;5401;-0.0005473689079285027
0;5438;0.00014023027420040357
0;5475;0.0005943580627441047
0;5512;0.0007769866943359016
0;5549;0.0006812020301818489
0;5586;0.0003225012779235481
0;5623;-0.000273366355896032
0;5660;-0.0010695055961609246
0;5697;-0.002011676216125524
0;5734;-0.0030293659210205437
0;5771;-0.004045207881927526
0;5808;-0.004984696292877233
0;5845;-0.005780835533142126
0;5882;-0.006377895259857214
0;5919;-0.006732364082336462
0;5956;-0.006814260864257848
0;5993;-0.0066114858627319695
0;6030;-0.0061354235649109246
0;6067;-0.005422134780883825
0;6104;-0.00453021087646488
0;6141;-0.0035281375885010124
0;6178;-0.002484996700286901
0;6215;-0.0014696911811828972
0;6252;-0.0005530313491821648
0;6289;0.0001954241752624153
0;6326;0.0007174416542052864
0;6363;0.0009751125335693001
0;6400;0.0009540720939635872
0;6437;0.000659863567352259
0;6474;0.00011305055618282545
0;6511;-0.0006501273155212761
0;6548;-0.001574952983856237
0;6585;-0.0025929407119751335
0;6622;-0.003629405879974401
0;6659;-0.0046095446586609246
0;6696;-0.005463381195068395
0;6733;-0.006131370449066198
0;6770;-0.006566007518768346
0;6807;-0.0067321852684021355
0;6844;-0.0066136316299438835
0;6881;-0.006217379951477087
0;6918;-0.00557543792724613
0;6955;-0.004742701435089147
0;6992;-0.003788371467590368
0;7029;-0.002783913993835485
0;7066;-0.0017948941230774285
0;7103;-0.0008840755462646843
0;7140;-0.00011761941909793627
0;7177;0.0004389687538146614
0;7214;0.0007357998847961067
0;7251;0.0007536812782287239
0;7288;0.0005005403518676399
0;7325;-1.3903617859245543e-06
0;7362;-0.000720758819580114
0;7399;-0.001610656166076696
0;7436;-0.002606470966339147
0;7473;-0.0036323265075683953
0;7510;-0.004611869239807165
0;7547;-0.005474348449707067
0;7584;-0.006159444236755407
0;7621;-0.006618101978302038
0;7658;-0.006814797306060827
0;7695;-0.006729324245452917
0;7732;-0.006362636470794714
0;7769;-0.005740960025787389
0;7806;-0.004914601230621374
0;7843;-0.003949244403839147
0;7880;-0.002914805793762243
0;7917;-0.0018795923233032585
0;7954;-0.0009135798454285027
0;7991;-8.81747245788933e-05
0;8028;0.0005330248832702278
0;8065;0.0009025140762328743
0;8102;0.0009965106010436653
0;8139;0.0008129282951354622
0;8176;0.00036666831970211256
0;8213;-0.00031306304931644213
0;8250;-0.0011789993286133171
0;8287;-0.002167601966857946
0;8324;-0.0032056168556213738
0;8361;-0.004217763328552282
0;8398;-0.0051313833236694695
0;8435;-0.005882282638549841
0;8472;-0.0064180091857910515
0;8509;-0.006697972202301061
0;8546;-0.00669695892333988
0;8583;-0.006412525558471716
0;8620;-0.0058662489891052605
0;8657;-0.005104203605651891
0;8694;-0.004191060447692907
0;8731;-0.0031988815307617546
0;8768;-0.002195973777771032
0;8805;-0.0012451604843140007
0;8842;-0.0004111126899719597
0;8879;0.00023905477523800123
0;8916;0.0006470485687255501
0;8953;0.0007800265312194465
0;8990;0.0006362601280212044
0;9027;0.0002334519386291145
0;9064;-0.0004009799003601433
0;9101;-0.0012275771141052605
0;9138;-0.0021887020111084343
0;9175;-0.0032115177154541374
0;9212;-0.004219134235382116
0;9249;-0.005137880229949987
0;9286;-0.005902548217773473
0;9323;-0.006459434413909948
0;9360;-0.006767232799530065
0;9397;-0.006799061679840124
0;9434;-0.0065463379859924675
0;9471;-0.006024856948852575
0;9508;-0.005275328540802038
0;9545;-0.004358787918090856
0;9582;-0.0033444360733032585
0;9619;-0.002301235580444372
0;9656;-0.0012980894088745476
0;9693;-0.00040640392303470385
0;9730;0.00030569276809688795
0;9767;0.0007830663681029915
0;9804;0.0009918018341064094
0;9841;0.0009214683532714485
0;9878;0.0005806489944457649
0;9915;-7.64884948734057e-06
0;9952;-0.0008039669036865593
0;9989;-0.0017505482673645378
0;10026;-0.002777357482910192
0;10063;-0.0038092330932617546
0;10100;-0.004771907711029089
0;10137;-0.005596716785430944
0;10174;-0.006226559066772497
0;10211;-0.006615777397155798
0;10248;-0.00673212566375736
0;10285;-0.006563027286529577
0;10322;-0.0061202243804932
0;10359;-0.005439956569671667
0;10396;-0.0045803979873657585
0;10433;-0.0036121801376343132
0;10470;-0.0026059345245361687
0;10507;-0.0016260341644287468
0;10544;-0.0007358983993530632
0;10581;-1.9864082336784605e-06
0;10618;0.000511388397216761
0;10655;0.0007594033241271614
0;10692;0.0007281704902648567
0;10729;0.00042895517349239576
0;10766;-0.00011416234970096362
0;10803;-0.0008675054550171257
0;10840;-0.0017813638687134148
0;10877;-0.0027882055282593132
0;10914;-0.003811259651184118
0;10951;-0.004775066757202184
0;10988;-0.005610247039794958
0;11025;-0.00625832834243778
0;11062;-0.006672938251495397
0;11099;-0.006820519351959264
0;11136;-0.006684382343292272
0;11173;-0.006269891643524206
0;11210;-0.005607743644714391
0;11247;-0.004751761341095007
0;11284;-0.003769178771972692
0;11321;-0.0027296141624451042
0;11358;-0.0017013744354248406
0;11395;-0.0007553295135498406
0;11432;3.8485145568811774e-05
0;11469;0.0006177826881408333
0;11506;0.0009395285606383919
0;11543;0.0009839340209960579
0;11580;0.0007524295806884407
0;11617;0.0002621813774108528
0;11654;-0.0004544452667236687
0;11691;-0.0013472036361694695
0;11728;-0.0023499921798706414
0;11765;-0.0033888415336609246
0;11802;-0.004388709449768102
0;11839;-0.005277951145172155
0;11876;-0.005994220161438024
0;11913;-0.006487150573730505
0;11950;-0.006718595409393346
0;11987;-0.0066670373916626335
0;12024;-0.0063338474273682
0;12061;-0.005745311164855993
0;12098;-0.004951496505737341
0;12135;-0.00401904144287113
0;12172;-0.003020246410369909
0;12209;-0.0020219878196716667
0;12246;-0.0010870889663696648
0;12283;-0.0002807573318481804
0;12320;0.00033036909103389966
0;12357;0.0006910964012145637
0;12394;0.0007744832992553352
0;12431;0.0005830927848815559
0;12468;0.00013701162338253248
0;12505;-0.0005347923278808953
0;12542;-0.0013899401664734246
0;12579;-0.002367515945434606
0;12616;-0.0033932522773743035
0;12653;-0.004390378379821813
0;12690;-0.005286176586151159
0;12727;-0.006017704391479528
0;12764;-0.006533165359497106
0;12801;-0.006793578052520788
0;12838;-0.006774981403350866
0;12875;-0.00647272624969486
0;12912;-0.0059071377754211785
0;12949;-0.005123277091980016
0;12986;-0.004184205913543737
0;13023;-0.003159900093078649
0;13060;-0.0021185473442077996
0;13097;-0.001130004310607946
0;13134;-0.00026537933349612963
0;13171;0.00040868959426876295
0;13208;0.0008401676177978157
0;13245;0.0009996100425719856
0;13282;0.000880341148376429
0;13319;0.0004935666084289192
0;13356;-0.00013490476608279955
0;13393;-0.0009625152587890984
0;13430;-0.001928646945953405
0;13467;-0.0029618934631348015
0;13504;-0.003986795330047643
0;13541;-0.004929800415039098
0;13578;-0.005723972702026403
0;13615;-0.006314118289947546
0;13652;-0.006656844997406042
0;13689;-0.006723006153106725
0;13726;-0.006503899478912389
0;13763;-0.006015618228912389
0;13800;-0.005298991584777868
0;13837;-0.004414756679534948
0;13874;-0.0034347967147827507
0;13911;-0.002428551101684606
0;13948;-0.001460035228729284
0;13985;-0.0005926088333130242
0;14022;0.00010667285919185865
0;14059;0.0005754633903503059
0;14096;0.0007741256713866829
0;14133;0.0006940170288085579
0;14170;0.0003496809959411262
0;14207;-0.00023331203460696948
0;14244;-0.0010193184852600456
0;14281;-0.001955051803588903
0;14318;-0.002970357322692907
0;14355;-0.0039883450508118035
0;14392;-0.004934151554107702
0;14429;-0.005740185165405309
0;14466;-0.00634988107681278
0;14503;-0.006719251060485876
0;14540;-0.006817121887207067
0;14577;-0.006630797767639196
0;14614;-0.006169457817077673
0;14651;-0.005468507194519079
0;14688;-0.004584927940368688
0;14725;-0.0035873250007629753
0;14762;-0.002544660949707067
0;14799;-0.0015258387565613152
0;14836;-0.0006017283439636589
0;14873;0.00015805206298824537
0;14910;0.0006943150520324348
0;14947;0.0009678407669067024
0;14984;0.0009627147674560188
0;15021;0.0006837650299071907
0;15058;0.00015060148239132154
0;15095;-0.000601430320739782
0;15132;-0.001518805408477819
0;15169;-0.0025333956718445183
0;15206;-0.0035708741188049675
0;15243;-0.004556258106231725
0;15280;-0.005419035339355505
0;15317;-0.006099005126953161
0;15354;-0.006548126125335729
0;15391;-0.006730456733703649
0;15428;-0.006628055953979528
0;15465;-0.006247122669220007
0;15502;-0.005617936038970983
0;15539;-0.0047943190574646355
0;15576;-0.0038450554847717644
0;15613;-0.0028416708946228386
0;15650;-0.0018500284194946648
0;15687;-0.0009329513549805046
0;15724;-0.00015642204284671557
0;15761;0.00041369638442989576
0;15798;0.0007263227462768196
0;15835;0.0007601185798644661
0;15872;0.0005218788146972297
0;15909;3.347835540767896e-05
0;15946;-0.0006743864059448601
0;15983;-0.001556177520751989
0;16020;-0.0025478796005249382
0;16057;-0.0035740927696228386
0;16094;-0.004558344268798864
0;16131;-0.005429346942901647
0;16168;-0.006125886821746862
0;16205;-0.006598730468750036
0;16242;-0.006811042213439977
0;16279;-0.006741841220855749
0;16316;-0.006390889072418249
0;16353;-0.0057826236724853874
0;16390;-0.0049662784576416374
0;16427;-0.004007060909271276
0;16464;-0.0029747084617615105
0;16501;-0.0019375876426697136
0;16538;-0.0009659127235412956
0;16575;-0.00013037481307986987
0;16612;0.0005038782119750618
0;16649;0.000888745403289759
0;16686;0.0009987159729003547
0;16723;0.0008308096885680794
0;16760;0.0003988548278808235
0;16797;-0.00026841917037967455
0;16834;-0.001125414752960241
0;16871;-0.0021089509963989617
0;16908;-0.003146131420135534
0;16945;-0.004161854171752966
0;16982;-0.005082984352111852
0;17019;-0.005844672107696569
0;17056;-0.006393988513946569
0;17093;-0.00668932952880863
0;17130;-0.006704767131805456
0;17167;-0.00643612899780277
0;17204;-0.005903859519958532
0;17241;-0.005152542972564733
0;17278;-0.004246194744110143
0;17315;-0.003256638431549108
0;17352;-0.0022525385856628777
0;17389;-0.0012971357345581414
0;17426;-0.0004545644760132195
0;17463;0.00020794115066524732
0;17500;0.0006309553146361946
0;17537;0.0007800265312194465
0;17574;0.0006516977310180305
0;17611;0.00026295623779293287
0;17648;-0.0003590182304382683
0;17685;-0.0011759594917297722
0;17722;-0.0021312431335449578
0;17759;-0.003152687931060827
0;17796;-0.004163165473938024
0;17833;-0.005088825607299841
0;17870;-0.00586392440795902
0;17907;-0.006433923625946081
0;17944;-0.006756861591339147
0;17981;-0.0068049625396728874
0;18018;-0.006568391704559362
0;18055;-0.006061394596099889
0;18092;-0.005323369884491003
0;18129;-0.004414577865600622
0;18166;-0.0034039811134338738
0;18203;-0.0023605422019958855
0;18240;-0.0013533429145813347
0;18277;-0.0004531935691833855
0;18314;0.00027082405090328443
0;18351;0.0007627411842345833
0;18388;0.0009873314857482551
0;18425;0.0009330316543578743
0;18462;0.0006071134567260383
0;18499;3.1988239288294196e-05
0;18536;-0.0007536605834961296
0;18573;-0.0016935662269592644
0;18610;-0.002717693233490026
0;18647;-0.0037512377738952996
0;18684;-0.004719813251495397
0;18721;-0.005554278278350866
0;18758;-0.006196697139740026
0;18795;-0.006600578212738073
0;18832;-0.006733079338073766
0;18869;-0.006580372238159216
0;18906;-0.006152530097961462
0;18943;-0.0054844812393188835
0;18980;-0.004633207702636755
0;19017;-0.0036692813873291374
0;19054;-0.0026632741928100945
0;19091;-0.0016803339958191277
0;19128;-0.0007832840919494988
0;19165;-3.8643264770543695e-05
0;19202;0.0004888578414916633
0;19239;0.000752787208557093
0;19276;0.0007372303962707161
0;19313;0.0004529162406921028
0;19350;-7.690944671634448e-05
0;19387;-0.0008194641113281609
0;19424;-0.0017258719444275261
0;19461;-0.0027293757438660027
0;19498;-0.003753621959686315
0;19535;-0.004722674274444616
0;19572;-0.005566974067688024
0;19609;-0.0062272743225098015
0;19646;-0.006656129741668737
0;19683;-0.006819565677642858
0;19720;-0.006699939155578649
0;19757;-0.006300647640228307
0;19794;-0.0056515530586243035
0;19831;-0.00480486907958988
0;19868;-0.0038277105331421257
0;19905;-0.002789397621154821
0;19942;-0.0017587737083435417
0;19979;-0.0008059934616089226
0;20016;-1.8075942993522887e-06
0;20053;0.0005911394119262336
0;20090;0.0009285017013549446
0;20127;0.000989000415801966
0;20164;0.0007729335784911751
0;20201;0.00029681167602535474
0;20238;-0.0004080728530884148
0;20275;-0.0012924269676208855
